"Drug1","Drug2","n.syn","Drug1.target","Drug2.target","syn.mean1","syn.sd1","syn.mean2","syn.sd2","n.syn.score"
"VX702","CHIR265",1,"p38","Raf, VEGFR",1.05607476635514,2.36256885973695,2.45794392523365,2.95334915043466,-0.493657827425881
"VX702","Darinaparsin",1,"p38","arsenic",1.05607476635514,2.36256885973695,1.22429906542056,3.21936478914166,-0.0696718390463488
"VX702","Dovitinib/CHIR-258",1,"p38","Multi (c-Kit, FGFR, FLT3, FMS, PDGFR, VEGFR)",1.05607476635514,2.36256885973695,1.58878504672897,2.54748588985682,-0.231123967780668
"VX702","EX527",1,"p38","SIRT1",1.05607476635514,2.36256885973695,0.869158878504673,1.74336538647121,-0.0237346590445552
"VX702","Indole-3-carbinol",1,"p38","Aryl Hydrocarbon Receptor (AhR) Agonists/Indoleamine 2,3-dioxygenase Inhibitors",1.05607476635514,2.36256885973695,0.97196261682243,2.62950581455489,-0.0237346590445552
"VX702","MK1775",1,"p38","Wee-1",1.05607476635514,2.36256885973695,1.5607476635514,2.81564889164268,-0.199153973073772
"VX702","Midostaurin/PKC412",1,"p38","Multi (FLT3, KIT, etc., broad spectrum)",1.05607476635514,2.36256885973695,2.19626168224299,2.77264008896789,-0.431452205788562
"VX702","OSI906",1,"p38","IGF1R",1.05607476635514,2.36256885973695,1.26168224299065,2.22055767514469,-0.117845280903863
"VX702","PD173074",1,"p38","FGFR1/3",1.05607476635514,2.36256885973695,0.925233644859813,2.1835618062872,-0.0237346590445552
"VX702","PIM-1 4a",1,"p38","PIM",1.05607476635514,2.36256885973695,1.58878504672897,4.36528602669615,-0.134878915866732
"VX702","PLX4720",1,"p38","Raf (BRafV600E)",1.05607476635514,2.36256885973695,1.02803738317757,1.76152776704229,-0.0237346590445552
"VX702","SNS314",1,"p38","Aurora (pan)",1.05607476635514,2.36256885973695,1.29906542056075,1.80259222814335,-0.165908526560542
"VX702","Tamatinib/R406",1,"p38","Syk",1.05607476635514,2.36256885973695,2.18691588785047,3.02234084313859,-0.39271410785618
"VX702","Tanespimycin/17-AAG",1,"p38","HSP90",1.05607476635514,2.36256885973695,2.03738317757009,1.7746922860824,-0.584542563071651
"VX702","ZM336372",1,"p38","Raf (c-Raf)",1.05607476635514,2.36256885973695,1.46728971962617,2.85603550599377,-0.163614814537669
"VX702","everolimus",1,"p38","mTor",1.05607476635514,2.36256885973695,1.49532710280374,2.4238353817931,-0.204356742427494
"VX702","nilutamide",1,"p38","androgen receptor",1.05607476635514,2.36256885973695,1.03738317757009,2.10983873856113,-0.0237346590445552
"VX702","sunitinib",1,"p38","Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)",1.05607476635514,2.36256885973695,1.49532710280374,2.57848072781095,-0.192100370369747
"VX702","vatalanib/PTK787",1,"p38","VEFGR (1-4), c-kit, PDGFb",1.05607476635514,2.36256885973695,1.93457943925234,3.94841986077111,-0.236697076857935
"VX702","vorinostat/SAHA",1,"p38","HDAC",1.05607476635514,2.36256885973695,0.88785046728972,1.72838185204706,-0.0237346590445552
"Veliparib/ABT888","AS252424",1,"PARP","PI3K (gamma)",1.02803738317757,2.10326764607887,1.20560747663551,2.44462567168484,-0.084105914053422
"Veliparib/ABT888","AZD7762",1,"PARP","Chk1/2",1.02803738317757,2.10326764607887,1.81308411214953,3.44808079273612,-0.235807732191894
"Veliparib/ABT888","GSK650394",1,"PARP","SGK",1.02803738317757,2.10326764607887,0.897196261682243,1.59559877823906,-0.0133303924632893
"Veliparib/ABT888","GW0742",1,"PARP","PPARd, agonist",1.02803738317757,2.10326764607887,1.19626168224299,2.34093696906613,-0.0838389434813723
"Veliparib/ABT888","GW2580",1,"PARP","CSF1R/fms",1.02803738317757,2.10326764607887,1.07476635514019,1.89189400247297,-0.0395193150580618
"Veliparib/ABT888","HIF-1i",1,"PARP","HIFa",1.02803738317757,2.10326764607887,1.75700934579439,3.0463127154462,-0.248500208778964
"Veliparib/ABT888","QS11",1,"PARP","ARFGAP",1.02803738317757,2.10326764607887,1.81308411214953,2.30721117745791,-0.35240992246119
"Veliparib/ABT888","ZM336372",1,"PARP","Raf (c-Raf)",1.02803738317757,2.10326764607887,1.46728971962617,2.85603550599377,-0.163614814537669
"Veliparib/ABT888","cediranib/AZD2171",1,"PARP","VEGFR (pan)",1.02803738317757,2.10326764607887,1.06542056074766,2.06621990116024,-0.0316619546210585
"Veliparib/ABT888","nilutamide",1,"PARP","androgen receptor",1.02803738317757,2.10326764607887,1.03738317757009,2.10983873856113,-0.0177184999435493
"Veliparib/ABT888","tipifarnib",1,"PARP","FTI",1.02803738317757,2.10326764607887,1.07476635514019,1.99386291697487,-0.0374982424838033
"Vismodegib/GDC0449","AZD7762",1,"Hh","Chk1/2",0.803738317757009,2.14757103836838,1.81308411214953,3.44808079273612,-0.235807732191894
"Vismodegib/GDC0449","CP690550",1,"Hh","JAK3",0.803738317757009,2.14757103836838,1.09345794392523,2.08105883010228,-0.0449088428320118
"Vismodegib/GDC0449","GSK0660",1,"Hh","PPARd, ant",0.803738317757009,2.14757103836838,1.11214953271028,2.43142594548393,-0.0461250045137439
"Vismodegib/GDC0449","IPA3",1,"Hh","PAK",0.803738317757009,2.14757103836838,0.981308411214953,1.79612427823164,0.0104066233119734
"Vismodegib/GDC0449","Indole-3-carbinol",1,"Hh","Aryl Hydrocarbon Receptor (AhR) Agonists/Indoleamine 2,3-dioxygenase Inhibitors",0.803738317757009,2.14757103836838,0.97196261682243,2.62950581455489,0.0106626055064708
"Vismodegib/GDC0449","Midostaurin/PKC412",1,"Hh","Multi (FLT3, KIT, etc., broad spectrum)",0.803738317757009,2.14757103836838,2.19626168224299,2.77264008896789,-0.431452205788562
"Vismodegib/GDC0449","PF04217903",1,"Hh","MET",0.803738317757009,2.14757103836838,0.990654205607477,2.40084626236763,0.00389270839162641
"Vismodegib/GDC0449","PF562271",1,"Hh","FAK1/2",0.803738317757009,2.14757103836838,1.18691588785047,1.63182292510436,-0.114544222277374
"Vismodegib/GDC0449","PIM-1 4a",1,"Hh","PIM",0.803738317757009,2.14757103836838,1.58878504672897,4.36528602669615,-0.134878915866732
"Vismodegib/GDC0449","SNS-032",1,"Hh","CDK2/7/9",0.803738317757009,2.14757103836838,1.5607476635514,3.2013486842251,-0.175159821332344
"Vismodegib/GDC0449","SNS314",1,"Hh","Aurora (pan)",0.803738317757009,2.14757103836838,1.29906542056075,1.80259222814335,-0.165908526560542
"Vismodegib/GDC0449","U73122",1,"Hh","PLC",0.803738317757009,2.14757103836838,2,2.26956898908723,-0.4406122945847
"Vismodegib/GDC0449","cisplatin",1,"Hh","alkylating agent (platinum)",0.803738317757009,2.14757103836838,2,4.85254261303502,-0.206077530842032
"Vismodegib/GDC0449","dasatanib",1,"Hh","Multi (BCR-Abl, EAR, PDGFR, c-kit)",0.803738317757009,2.14757103836838,1.64485981308411,1.99173924398032,-0.323767187413256
"Vismodegib/GDC0449","fludarabine",1,"Hh","Antimetabolite (purine)",0.803738317757009,2.14757103836838,2.93457943925234,2.54866234999661,-0.759056781003144
"Vismodegib/GDC0449","sorafenib",1,"Hh","Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)",0.803738317757009,2.14757103836838,1.82242990654206,2.94865842251728,-0.278916642314896
"Vismodegib/GDC0449","sunitinib",1,"Hh","Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)",0.803738317757009,2.14757103836838,1.49532710280374,2.57848072781095,-0.192100370369747
"Vismodegib/GDC0449","vatalanib/PTK787",1,"Hh","VEFGR (1-4), c-kit, PDGFb",0.803738317757009,2.14757103836838,1.93457943925234,3.94841986077111,-0.236697076857935
"XAV939","BID1870",1,"tankyrase 1/2","RSK (RSK1/2/3/5/, PLK1, ARKB)",0.878504672897196,1.38530209479589,1.4392523364486,3.22191074824985,-0.136332869148285
"XAV939","JZL184",1,"tankyrase 1/2","MAGL",0.878504672897196,1.38530209479589,1.64485981308411,3.72460542787686,-0.173135067746411
"XL147","CHIR265",1,"PI3K","Raf, VEGFR",1.21495327102804,2.49916226485951,2.45794392523365,2.95334915043466,-0.493657827425881
"XL147","CP690550",1,"PI3K","JAK3",1.21495327102804,2.49916226485951,1.09345794392523,2.08105883010228,-0.0860101298945154
"XL147","Dorsomorphin",1,"PI3K","AMPK/BMP antagonist",1.21495327102804,2.49916226485951,1.49532710280374,3.37128224801305,-0.146925432628986
"XL147","EX527",1,"PI3K","SIRT1",1.21495327102804,2.49916226485951,0.869158878504673,1.74336538647121,-0.0860101298945154
"XL147","GSK650394",1,"PI3K","SGK",1.21495327102804,2.49916226485951,0.897196261682243,1.59559877823906,-0.0860101298945154
"XL147","HIF-1i",1,"PI3K","HIFa",1.21495327102804,2.49916226485951,1.75700934579439,3.0463127154462,-0.248500208778964
"XL147","LFM-A13",1,"PI3K","BTK, Plk",1.21495327102804,2.49916226485951,0.925233644859813,1.66371336529951,-0.0860101298945154
"XL147","QS11",1,"PI3K","ARFGAP",1.21495327102804,2.49916226485951,1.81308411214953,2.30721117745791,-0.35240992246119
"XL147","SNS-032",1,"PI3K","CDK2/7/9",1.21495327102804,2.49916226485951,1.5607476635514,3.2013486842251,-0.175159821332344
"XL147","TCS401",1,"PI3K","PTP-1B",1.21495327102804,2.49916226485951,0.766355140186916,1.60529453743881,-0.0860101298945154
"XL147","XAV939",1,"PI3K","tankyrase 1/2",1.21495327102804,2.49916226485951,0.878504672897196,1.38530209479589,-0.0860101298945154
"XL147","cediranib/AZD2171",1,"PI3K","VEGFR (pan)",1.21495327102804,2.49916226485951,1.06542056074766,2.06621990116024,-0.0860101298945154
"XL147","nilutamide",1,"PI3K","androgen receptor",1.21495327102804,2.49916226485951,1.03738317757009,2.10983873856113,-0.0860101298945154
"XL147","vasastrol",1,"PI3K","KSP (Eg5, kinesin-5)",1.21495327102804,2.49916226485951,1.13084112149533,1.9526668370222,-0.0860101298945154
"YM155","A769662",1,"survivin/BIRC5","AMPK agonist",3.57009345794393,3.67580603285636,1.04672897196262,2.3567773710714,-0.699191805816473
"YM155","GW441756",1,"survivin/BIRC5","TrkA",3.57009345794393,3.67580603285636,1.00934579439252,2.34518908238299,-0.699191805816473
"YM155","GW9662",1,"survivin/BIRC5","PPARg",3.57009345794393,3.67580603285636,1.25233644859813,2.29886542132355,-0.699191805816473
"YM155","JNK5a",1,"survivin/BIRC5","JNK",3.57009345794393,3.67580603285636,0.990654205607477,2.66173204746566,-0.699191805816473
"YM155","LFM-A13",1,"survivin/BIRC5","BTK, Plk",3.57009345794393,3.67580603285636,0.925233644859813,1.66371336529951,-0.699191805816473
"YM155","PIM-1 4a",1,"survivin/BIRC5","PIM",3.57009345794393,3.67580603285636,1.58878504672897,4.36528602669615,-0.699191805816473
"YM155","bivanib/BI2536",1,"survivin/BIRC5","Plk1",3.57009345794393,3.67580603285636,3.48598130841122,3.5855172148186,-0.699191805816473
"YM155","pioglitazone",1,"survivin/BIRC5","PPARg, agonist",3.57009345794393,3.67580603285636,1.35514018691589,2.93081332149375,-0.699191805816473
"YM155","vasastrol",1,"survivin/BIRC5","KSP (Eg5, kinesin-5)",3.57009345794393,3.67580603285636,1.13084112149533,1.9526668370222,-0.699191805816473
"ZM336372","A769662",1,"Raf (c-Raf)","AMPK agonist",1.46728971962617,2.85603550599377,1.04672897196262,2.3567773710714,-0.163614814537669
"ZM336372","AZD7762",1,"Raf (c-Raf)","Chk1/2",1.46728971962617,2.85603550599377,1.81308411214953,3.44808079273612,-0.235807732191894
"ZM336372","BMS536924",1,"Raf (c-Raf)","Multi (IGFR1R, InR, FAK)",1.46728971962617,2.85603550599377,1.44859813084112,2.6960265831363,-0.166392324781629
"ZM336372","Dorsomorphin",1,"Raf (c-Raf)","AMPK/BMP antagonist",1.46728971962617,2.85603550599377,1.49532710280374,3.37128224801305,-0.163614814537669
"ZM336372","GSK0660",1,"Raf (c-Raf)","PPARd, ant",1.46728971962617,2.85603550599377,1.11214953271028,2.43142594548393,-0.163614814537669
"ZM336372","GSK650394",1,"Raf (c-Raf)","SGK",1.46728971962617,2.85603550599377,0.897196261682243,1.59559877823906,-0.163614814537669
"ZM336372","GW9662",1,"Raf (c-Raf)","PPARg",1.46728971962617,2.85603550599377,1.25233644859813,2.29886542132355,-0.163614814537669
"ZM336372","JZL184",1,"Raf (c-Raf)","MAGL",1.46728971962617,2.85603550599377,1.64485981308411,3.72460542787686,-0.173135067746411
"ZM336372","KU55933",1,"Raf (c-Raf)","ATM",1.46728971962617,2.85603550599377,1.4392523364486,3.2684240334052,-0.163614814537669
"ZM336372","PD173074",1,"Raf (c-Raf)","FGFR1/3",1.46728971962617,2.85603550599377,0.925233644859813,2.1835618062872,-0.163614814537669
"ZM336372","PIM-1 4a",1,"Raf (c-Raf)","PIM",1.46728971962617,2.85603550599377,1.58878504672897,4.36528602669615,-0.163614814537669
"ZM336372","SNS314",1,"Raf (c-Raf)","Aurora (pan)",1.46728971962617,2.85603550599377,1.29906542056075,1.80259222814335,-0.165908526560542
"ZM336372","cediranib/AZD2171",1,"Raf (c-Raf)","VEGFR (pan)",1.46728971962617,2.85603550599377,1.06542056074766,2.06621990116024,-0.163614814537669
"bivanib/BI2536","A769662",1,"Plk1","AMPK agonist",3.48598130841122,3.5855172148186,1.04672897196262,2.3567773710714,-0.693339666070181
"bivanib/BI2536","BID1870",1,"Plk1","RSK (RSK1/2/3/5/, PLK1, ARKB)",3.48598130841122,3.5855172148186,1.4392523364486,3.22191074824985,-0.693339666070181
"bivanib/BI2536","C75",1,"Plk1","Fatty Acid Synthase",3.48598130841122,3.5855172148186,1.42990654205607,3.07488962689692,-0.693339666070181
"bivanib/BI2536","CP690550",1,"Plk1","JAK3",3.48598130841122,3.5855172148186,1.09345794392523,2.08105883010228,-0.693339666070181
"bivanib/BI2536","GSK650394",1,"Plk1","SGK",3.48598130841122,3.5855172148186,0.897196261682243,1.59559877823906,-0.693339666070181
"bivanib/BI2536","GW0742",1,"Plk1","PPARd, agonist",3.48598130841122,3.5855172148186,1.19626168224299,2.34093696906613,-0.693339666070181
"bivanib/BI2536","JNK5a",1,"Plk1","JNK",3.48598130841122,3.5855172148186,0.990654205607477,2.66173204746566,-0.693339666070181
"bivanib/BI2536","SrcI1",1,"Plk1","Src",3.48598130841122,3.5855172148186,2.08411214953271,3.01293280090604,-0.693339666070181
"bivanib/BI2536","TCS401",1,"Plk1","PTP-1B",3.48598130841122,3.5855172148186,0.766355140186916,1.60529453743881,-0.693339666070181
"bivanib/BI2536","cediranib/AZD2171",1,"Plk1","VEGFR (pan)",3.48598130841122,3.5855172148186,1.06542056074766,2.06621990116024,-0.693339666070181
"bivanib/BI2536","pioglitazone",1,"Plk1","PPARg, agonist",3.48598130841122,3.5855172148186,1.35514018691589,2.93081332149375,-0.693339666070181
"cediranib/AZD2171","GW441756",1,"VEGFR (pan)","TrkA",1.06542056074766,2.06621990116024,1.00934579439252,2.34518908238299,-0.0316619546210585
"cediranib/AZD2171","KU0063794",1,"VEGFR (pan)","mTOR kinase",1.06542056074766,2.06621990116024,1.00934579439252,2.60078118562954,-0.0316619546210585
"cediranib/AZD2171","LFM-A13",1,"VEGFR (pan)","BTK, Plk",1.06542056074766,2.06621990116024,0.925233644859813,1.66371336529951,-0.0316619546210585
"cediranib/AZD2171","T0901317",1,"VEGFR (pan)","LXR",1.06542056074766,2.06621990116024,1.29906542056075,2.50363868509238,-0.119452308490637
"cediranib/AZD2171","Tie2i",1,"VEGFR (pan)","TIE_2",1.06542056074766,2.06621990116024,1.42990654205607,2.50701713134226,-0.171481294117006
"cediranib/AZD2171","U73122",1,"VEGFR (pan)","PLC",1.06542056074766,2.06621990116024,2,2.26956898908723,-0.4406122945847
"cediranib/AZD2171","pioglitazone",1,"VEGFR (pan)","PPARg, agonist",1.06542056074766,2.06621990116024,1.35514018691589,2.93081332149375,-0.121174618769265
"cediranib/AZD2171","vasastrol",1,"VEGFR (pan)","KSP (Eg5, kinesin-5)",1.06542056074766,2.06621990116024,1.13084112149533,1.9526668370222,-0.0670063725232609
"cisplatin","AS252424",1,"alkylating agent (platinum)","PI3K (gamma)",2,4.85254261303502,1.20560747663551,2.44462567168484,-0.206077530842032
"cisplatin","AZD7762",1,"alkylating agent (platinum)","Chk1/2",2,4.85254261303502,1.81308411214953,3.44808079273612,-0.235807732191894
"cisplatin","BID1870",1,"alkylating agent (platinum)","RSK (RSK1/2/3/5/, PLK1, ARKB)",2,4.85254261303502,1.4392523364486,3.22191074824985,-0.206077530842032
"cisplatin","C75",1,"alkylating agent (platinum)","Fatty Acid Synthase",2,4.85254261303502,1.42990654205607,3.07488962689692,-0.206077530842032
"cisplatin","GSK650394",1,"alkylating agent (platinum)","SGK",2,4.85254261303502,0.897196261682243,1.59559877823906,-0.206077530842032
"cisplatin","GW2580",1,"alkylating agent (platinum)","CSF1R/fms",2,4.85254261303502,1.07476635514019,1.89189400247297,-0.206077530842032
"cisplatin","GW9662",1,"alkylating agent (platinum)","PPARg",2,4.85254261303502,1.25233644859813,2.29886542132355,-0.206077530842032
"cisplatin","LFM-A13",1,"alkylating agent (platinum)","BTK, Plk",2,4.85254261303502,0.925233644859813,1.66371336529951,-0.206077530842032
"cisplatin","LSN415169",1,"alkylating agent (platinum)","gamma secretase",2,4.85254261303502,1,2.00471143173483,-0.206077530842032
"cisplatin","MK1775",1,"alkylating agent (platinum)","Wee-1",2,4.85254261303502,1.5607476635514,2.81564889164268,-0.206077530842032
"cisplatin","Midostaurin/PKC412",1,"alkylating agent (platinum)","Multi (FLT3, KIT, etc., broad spectrum)",2,4.85254261303502,2.19626168224299,2.77264008896789,-0.431452205788562
"cisplatin","Tamatinib/R406",1,"alkylating agent (platinum)","Syk",2,4.85254261303502,2.18691588785047,3.02234084313859,-0.39271410785618
"cisplatin","Tanespimycin/17-AAG",1,"alkylating agent (platinum)","HSP90",2,4.85254261303502,2.03738317757009,1.7746922860824,-0.584542563071651
"cisplatin","dasatanib",1,"alkylating agent (platinum)","Multi (BCR-Abl, EAR, PDGFR, c-kit)",2,4.85254261303502,1.64485981308411,1.99173924398032,-0.323767187413256
"cisplatin","decitabine",1,"alkylating agent (platinum)","methyl transferase inhibitor",2,4.85254261303502,1.10280373831776,1.86797529093215,-0.206077530842032
"cisplatin","gemcitabine",1,"alkylating agent (platinum)","Antimetabolite (pyrimidine)",2,4.85254261303502,1.39252336448598,2.55784774409974,-0.206077530842032
"cisplatin","vorinostat/SAHA",1,"alkylating agent (platinum)","HDAC",2,4.85254261303502,0.88785046728972,1.72838185204706,-0.206077530842032
"dasatanib","A769662",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","AMPK agonist",1.64485981308411,1.99173924398032,1.04672897196262,2.3567773710714,-0.323767187413256
"dasatanib","AS252424",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","PI3K (gamma)",1.64485981308411,1.99173924398032,1.20560747663551,2.44462567168484,-0.323767187413256
"dasatanib","CHIR265",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","Raf, VEGFR",1.64485981308411,1.99173924398032,2.45794392523365,2.95334915043466,-0.493657827425881
"dasatanib","Dorsomorphin",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","AMPK/BMP antagonist",1.64485981308411,1.99173924398032,1.49532710280374,3.37128224801305,-0.323767187413256
"dasatanib","EX527",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","SIRT1",1.64485981308411,1.99173924398032,0.869158878504673,1.74336538647121,-0.323767187413256
"dasatanib","GSK0660",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","PPARd, ant",1.64485981308411,1.99173924398032,1.11214953271028,2.43142594548393,-0.323767187413256
"dasatanib","GW2580",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","CSF1R/fms",1.64485981308411,1.99173924398032,1.07476635514019,1.89189400247297,-0.323767187413256
"dasatanib","GW9662",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","PPARg",1.64485981308411,1.99173924398032,1.25233644859813,2.29886542132355,-0.323767187413256
"dasatanib","JZL184",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","MAGL",1.64485981308411,1.99173924398032,1.64485981308411,3.72460542787686,-0.323767187413256
"dasatanib","LFM-A13",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","BTK, Plk",1.64485981308411,1.99173924398032,0.925233644859813,1.66371336529951,-0.323767187413256
"dasatanib","MK1775",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","Wee-1",1.64485981308411,1.99173924398032,1.5607476635514,2.81564889164268,-0.323767187413256
"dasatanib","SNS314",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","Aurora (pan)",1.64485981308411,1.99173924398032,1.29906542056075,1.80259222814335,-0.323767187413256
"dasatanib","U73122",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","PLC",1.64485981308411,1.99173924398032,2,2.26956898908723,-0.4406122945847
"dasatanib","Veliparib/ABT888",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","PARP",1.64485981308411,1.99173924398032,1.02803738317757,2.10326764607887,-0.323767187413256
"dasatanib","ZM336372",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","Raf (c-Raf)",1.64485981308411,1.99173924398032,1.46728971962617,2.85603550599377,-0.323767187413256
"dasatanib","pioglitazone",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","PPARg, agonist",1.64485981308411,1.99173924398032,1.35514018691589,2.93081332149375,-0.323767187413256
"dasatanib","vorinostat/SAHA",1,"Multi (BCR-Abl, EAR, PDGFR, c-kit)","HDAC",1.64485981308411,1.99173924398032,0.88785046728972,1.72838185204706,-0.323767187413256
"decitabine","A769662",1,"methyl transferase inhibitor","AMPK agonist",1.10280373831776,1.86797529093215,1.04672897196262,2.3567773710714,-0.0550348491314658
